date,marketCap,balanceSheetDate,shortTermDebt,longTermDebt,treasury_yield,bonds_index,equities_index
2022-06-29,183753362000,2022-04-20 17:52:29,10000000,21768000000,0.0288,461.75,374.22894287109375
2022-06-30,184232984000,2022-04-20 17:52:29,10000000,21768000000,0.027999999999999997,462.52,371.1885681152344
2022-07-01,187989425000,2022-04-20 17:52:29,10000000,21768000000,0.0279,465.24,375.11444091796875
2022-07-05,186139035000,2022-04-20 17:52:29,10000000,21768000000,0.0277,466.2,375.8228759765625
2022-07-06,189439140000,2022-04-20 17:52:29,10000000,21768000000,0.0282,464.23,377.0921630859375
2022-07-07,191923325000,2022-04-20 17:52:29,10000000,21768000000,0.0287,464.18,382.73992919921875
2022-07-08,192149160000,2022-04-20 17:52:29,10000000,21768000000,0.0296,463.14,382.4250793457031
2022-07-11,193271050000,2022-04-20 17:52:29,10000000,21768000000,0.0297,466.29,378.0564270019531
2022-07-12,184091950000,2022-04-20 17:52:29,10000000,21768000000,0.030699999999999998,466.8,374.7110290527344
2022-07-13,182919065000,2022-04-20 17:52:29,10000000,21768000000,0.0321,467.83,372.7431945800781
2022-07-14,180711710000,2022-04-20 17:52:29,10000000,21768000000,0.0316,465.9,371.83795166015625
2022-07-15,186335730000,2022-04-20 17:52:29,10000000,21768000000,0.031200000000000002,467.89,378.9419860839844
2022-07-18,179983210000,2022-04-20 17:52:29,10000000,21768000000,0.0313,467.75,375.81304931640625
2022-07-19,186313875000,2022-04-20 17:52:29,10000000,21768000000,0.0318,467.02,385.96722412109375
2022-07-20,186496000000,2022-04-20 17:52:29,10000000,21768000000,0.0318,468.01,388.42706298828125
2022-07-21,203419055000,2022-07-20 17:46:06,10000000,20052000000,0.0311,471.74,392.3824768066406
2022-07-22,199492439999,2022-07-20 17:46:06,10000000,20052000000,0.0301,476.07,388.7419128417969
2022-07-25,199157330000,2022-07-20 17:46:06,10000000,20052000000,0.030699999999999998,473.85,389.2142333984375
2022-07-26,201430250000,2022-07-20 17:46:06,10000000,20052000000,0.030600000000000002,472.92,384.6094055175781
2022-07-27,204016425000,2022-07-20 17:46:06,10000000,20052000000,0.03,473.82,394.59637451171875
2022-07-28,210543785000,2022-07-20 17:46:06,10000000,20052000000,0.029300000000000003,477.05,399.54547119140625
2022-07-29,212335895000,2022-07-20 17:46:06,10000000,20052000000,0.0298,477.82,405.370361328125
2022-08-01,209735149999,2022-07-20 17:46:06,10000000,20052000000,0.0298,481.07,404.1699523925781
2022-08-02,208008604999,2022-07-20 17:46:06,10000000,20052000000,0.030899999999999997,476.39,401.5035705566406
2022-08-03,210194104999,2022-07-20 17:46:06,10000000,20052000000,0.031400000000000004,478.69,407.7908630371094
2022-08-04,210500075000,2022-07-20 17:46:06,10000000,20052000000,0.0311,479.73,407.515380859375
