date,marketCap,balanceSheetDate,shortTermDebt,longTermDebt,treasury_yield,bonds_index,equities_index
2014-02-13,33315393920,2014-01-21 16:15:24,14676000,1499297000,0.0012,372.74,153.9044952392578
2014-02-14,33961426320,2014-01-21 16:15:24,14676000,1499297000,0.0011,372.76,154.75387573242188
2014-02-18,34120449680,2014-01-21 16:15:24,14676000,1499297000,0.0012,373.69,154.9389190673828
2014-02-19,33787494519,2014-01-21 16:15:24,14676000,1499297000,0.0011,373.17,153.9129180908203
2014-02-20,34030999040,2014-01-21 16:15:24,14676000,1499297000,0.0012,372.83,154.8211669921875
2014-02-21,33901792560,2014-01-21 16:15:24,14676000,1499297000,0.0012,373.38,154.64456176757812
2014-02-24,34172629220,2014-01-21 16:15:24,14676000,1499297000,0.0011,373.32,155.50228881835938
2014-02-25,33797433480,2014-01-21 16:15:24,14676000,1499297000,0.0011,374.58,155.44345092773438
2014-02-26,33703013359,2014-01-21 16:15:24,14676000,1499297000,0.0011,375.22,155.45188903808594
2014-02-27,34746604160,2014-01-21 16:15:24,14676000,1499297000,0.0011,375.99,156.2676239013672
2014-02-28,34173004529,2014-01-21 16:15:24,14676000,1499297000,0.0012,376.08,156.66287231445312
2014-03-03,33789597660,2014-01-21 16:15:24,14676000,1499297000,0.0012,376.94,155.5612030029297
2014-03-04,34158066599,2014-01-21 16:15:24,14676000,1499297000,0.0012,375.41,157.7476806640625
2014-03-05,34307445900,2014-01-21 16:15:24,14676000,1499297000,0.0013,375.29,157.89068603515625
2014-03-06,34317404520,2014-01-21 16:15:24,14676000,1499297000,0.0012,374.4,158.2522735595703
2014-03-07,34118232119,2014-01-21 16:15:24,14676000,1499297000,0.0013,373.31,158.31956481933594
2014-03-10,33879225240,2014-01-21 16:15:24,14676000,1499297000,0.0012,373.34,158.23544311523438
2014-03-11,33595404570,2014-01-21 16:15:24,14676000,1499297000,0.0013,373.69,157.45335388183594
2014-03-12,33889183860,2014-01-21 16:15:24,14676000,1499297000,0.0012,374.3,157.4954376220703
2014-03-13,33401211480,2014-01-21 16:15:24,14676000,1499297000,0.0012,375.67,155.72940063476562
2014-03-14,33455983890,2014-01-21 16:15:24,14676000,1499297000,0.0012,375.65,155.2921142578125
2014-03-17,33943956270,2014-01-21 16:15:24,14676000,1499297000,0.0013,374.81,156.696533203125
2014-03-18,34118232119,2014-01-21 16:15:24,14676000,1499297000,0.0013,375.16,157.8149871826172
2014-03-19,33675073529,2014-01-21 16:15:24,14676000,1499297000,0.0015,373.64,156.97406005859375
2014-03-20,34103294189,2014-01-21 16:15:24,14676000,1499297000,0.0014000000000000002,373.84,157.89068603515625
2014-03-21,33431087340,2014-01-21 16:15:24,14676000,1499297000,0.0014000000000000002,374.69,157.27828979492188
2014-03-24,32485018439,2014-01-21 16:15:24,14676000,1499297000,0.0014000000000000002,375.3,156.62782287597656
2014-03-25,32768839110,2014-01-21 16:15:24,14676000,1499297000,0.0013,375.5,157.3711700439453
2014-03-26,31817790900,2014-01-21 16:15:24,14676000,1499297000,0.0012,376.32,156.23936462402344
2014-03-27,32131487430,2014-01-21 16:15:24,14676000,1499297000,0.0012,376.97,155.90992736816406
2014-03-28,32305763279,2014-01-21 16:15:24,14676000,1499297000,0.0013,376.3,156.67855834960938
2014-03-31,32733983939,2014-03-28 16:01:15,613310000,896418000,0.0013,376.3,157.96246337890625
2014-04-01,32828590830,2014-03-28 16:01:15,613310000,896418000,0.0013,375.8,159.0098419189453
2014-04-02,32604521880,2014-03-28 16:01:15,613310000,896418000,0.0012,374.94,159.5419921875
